Project ID,Project Name,Number,Street,Borough,Council District,Latitude (Internal),Longitude (Internal),Extended Affordability Only,Prevailing Wage Status,Extremely Low Income Units,Very Low Income Units,All Counted Units,Total Units
50404,Vannguard,625,MACON STREET,Brooklyn,41,40.68401726,-73.9261215,Yes,Non Prevailing Wage,0,0,8,8
50404,Vannguard,508,MAC DONOUGH STREET,Brooklyn,41,40.68285608,-73.92589924,Yes,Non Prevailing Wage,0,0,3,3
50404,Vannguard,179,MALCOLM X BOULEVARD,Brooklyn,36,40.68700851,-73.92960495,Yes,Non Prevailing Wage,0,0,4,4
50404,Vannguard,187,MALCOLM X BOULEVARD,Brooklyn,36,40.6867889,-73.9295583,Yes,Non Prevailing Wage,0,0,4,4
50404,Vannguard,214,MALCOLM X BOULEVARD,Brooklyn,36,40.68594101,-73.92996664,Yes,Non Prevailing Wage,0,0,3,3
50404,Vannguard,226,MALCOLM X BOULEVARD,Brooklyn,36,40.68538373,-73.92981219,Yes,Non Prevailing Wage,0,0,8,8
50404,Vannguard,237,MALCOLM X BOULEVARD,Brooklyn,36,40.68463124,-73.92913512,Yes,Non Prevailing Wage,0,0,12,12
50404,Vannguard,244,MALCOLM X BOULEVARD,Brooklyn,36,40.68471392,-73.92967227,Yes,Non Prevailing Wage,0,0,4,4
50404,Vannguard,248,MALCOLM X BOULEVARD,Brooklyn,36,40.68453823,-73.9296364,Yes,Non Prevailing Wage,0,0,4,4
50404,Vannguard,254,MALCOLM X BOULEVARD,Brooklyn,36,40.68446414,-73.92966893,Yes,Non Prevailing Wage,0,0,8,8
50404,Vannguard,260,MALCOLM X BOULEVARD,Brooklyn,36,40.684261,-73.92962948,Yes,Non Prevailing Wage,0,0,10,10
50404,Vannguard,261,MALCOLM X BOULEVARD,Brooklyn,36,40.68365123,-73.92891983,Yes,Non Prevailing Wage,0,0,7,7
50404,Vannguard,281,MALCOLM X BOULEVARD,Brooklyn,36,40.68259988,-73.92876231,Yes,Non Prevailing Wage,0,0,6,6
50404,Vannguard,295,MALCOLM X BOULEVARD,Brooklyn,36,40.68226221,-73.92865811,Yes,Non Prevailing Wage,0,0,16,16
53583,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
49959,L&M HCCI 260 W 153RD STREET,258,WEST 153 STREET,Manhattan,9,40.82738489,-73.93766599,No,Non Prevailing Wage,8,42,51,51
53564,CONFIDENTIAL,----,----,Brooklyn,43,,,No,Non Prevailing Wage,0,0,1,1
58246,CONFIDENTIAL,----,----,Queens,19,,,No,Non Prevailing Wage,0,0,1,1
52138,CONFIDENTIAL,----,----,Brooklyn,42,,,No,Non Prevailing Wage,0,0,3,3
58226,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
58190,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
53003,CONFIDENTIAL,----,----,Bronx,8,,,No,Non Prevailing Wage,0,0,3,3
58217,CONFIDENTIAL,----,----,Brooklyn,45,,,No,Non Prevailing Wage,0,0,1,1
58229,CONFIDENTIAL,----,----,Queens,31,,,No,Non Prevailing Wage,0,0,1,1
53195,CONFIDENTIAL,----,----,Bronx,12,,,No,Non Prevailing Wage,0,0,2,2
53472,CONFIDENTIAL,----,----,Brooklyn,46,,,No,Non Prevailing Wage,0,0,1,1
53470,CONFIDENTIAL,----,----,Bronx,17,,,No,Non Prevailing Wage,0,0,1,1
58214,CONFIDENTIAL,----,----,Bronx,12,,,No,Non Prevailing Wage,0,0,1,1
58215,CONFIDENTIAL,----,----,Queens,31,,,No,Non Prevailing Wage,0,0,1,1
58213,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
49945,365 BOND STREET,365,BOND STREET,Brooklyn,39,40.67745586,-73.99033437,No,Non Prevailing Wage,0,0,86,429
53469,CONFIDENTIAL,----,----,Staten Island,50,,,No,Non Prevailing Wage,0,0,1,1
52878,CONFIDENTIAL,----,----,Brooklyn,42,,,No,Non Prevailing Wage,0,0,2,2
44333,HIGHBRIDGE CDC. 1448 PLIMPTON AVE. ARTSBRIDGE,1450,PLIMPTON AVENUE,Bronx,16,40.844063,-73.92169338,No,Prevailing Wage,61,0,62,62
58212,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
58505,Navy Pier Apartments (20140207),355,FRONT STREET,Staten Island,49,40.6279497,-74.07372997,No,Non Prevailing Wage,0,0,57,57
58505,Navy Pier Apartments (20140207),455,FRONT STREET,Staten Island,49,40.63076746,-74.07118957,No,Non Prevailing Wage,0,0,59,514
53449,CONFIDENTIAL,----,----,Brooklyn,43,,,No,Non Prevailing Wage,0,0,1,1
53454,CONFIDENTIAL,----,----,Brooklyn,42,,,No,Non Prevailing Wage,0,0,1,1
53118,CONFIDENTIAL,----,----,Queens,30,,,No,Non Prevailing Wage,0,0,1,1
53447,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
53448,CONFIDENTIAL,----,----,Queens,25,,,No,Non Prevailing Wage,0,1,1,1
58211,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
65091,1690 NELSON AVE,1690,NELSON AVENUE,Bronx,14,40.84778161,-73.91708418,No,Non Prevailing Wage,0,0,7,33
58185,CONFIDENTIAL,----,----,Brooklyn,38,,,No,Non Prevailing Wage,0,0,1,1
49544,BRC. 330 East 4th St. Clyde Burton,330,EAST 4 STREET,Manhattan,2,40.72161219,-73.97915877,No,Non Prevailing Wage,33,0,33,33
53108,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
53107,CONFIDENTIAL,----,----,Queens,34,,,No,Non Prevailing Wage,0,0,2,2
58176,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
58184,CONFIDENTIAL,----,----,Queens,31,,,No,Non Prevailing Wage,0,0,1,1
53446,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
58183,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
50495,Calvary.112-02 Guy Brewer Boulevard,162-25,112 ROAD,Queens,28,40.69003857,-73.78686868,No,Non Prevailing Wage,8,0,53,53
53106,CONFIDENTIAL,----,----,Brooklyn,37,,,No,Non Prevailing Wage,0,0,2,2
49709,605 WEST 42ND ST,605,WEST 42 STREET,Manhattan,3,40.76153098,-73.99877989,No,Non Prevailing Wage,0,0,235,1175
53354,CONFIDENTIAL,----,----,Brooklyn,41,,,No,Non Prevailing Wage,0,1,1,1
53352,CONFIDENTIAL,----,----,Queens,30,,,No,Non Prevailing Wage,0,0,1,1
53353,CONFIDENTIAL,----,----,Brooklyn,41,,,No,Non Prevailing Wage,0,0,1,1
53350,CONFIDENTIAL,----,----,Queens,24,,,No,Non Prevailing Wage,0,0,1,1
53056,CONFIDENTIAL,----,----,Brooklyn,36,,,No,Non Prevailing Wage,0,0,1,1
58182,CONFIDENTIAL,----,----,Queens,30,,,No,Non Prevailing Wage,0,0,1,1
58181,CONFIDENTIAL,----,----,Brooklyn,42,,,No,Non Prevailing Wage,0,0,1,1
53033,CONFIDENTIAL,----,----,Staten Island,50,,,No,Non Prevailing Wage,0,0,1,1
52984,CONFIDENTIAL,----,----,Bronx,12,,,No,Non Prevailing Wage,0,0,1,1
58178,CONFIDENTIAL,----,----,Brooklyn,45,,,No,Non Prevailing Wage,0,0,1,1
58225,CONFIDENTIAL,----,----,Queens,28,,,No,Non Prevailing Wage,0,0,1,1
58223,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
58224,CONFIDENTIAL,----,----,Brooklyn,46,,,No,Non Prevailing Wage,0,0,1,1
58222,CONFIDENTIAL,----,----,Staten Island,51,,,No,Non Prevailing Wage,0,0,1,1
58221,CONFIDENTIAL,----,----,Bronx,12,,,No,Non Prevailing Wage,0,0,1,1
51357,PS 186 AKA BGCH (BOYS AND GIRLS CLUB OF HARLEM),525,WEST 145 STREET,Manhattan,7,40.8261552,-73.94868767,No,Non Prevailing Wage,0,15,79,79
52981,CONFIDENTIAL,----,----,Queens,27,,,No,Non Prevailing Wage,0,0,1,1
58220,CONFIDENTIAL,----,----,Queens,19,,,No,Non Prevailing Wage,0,0,1,1
52603,CONFIDENTIAL,----,----,Brooklyn,41,,,No,Non Prevailing Wage,0,0,2,2
52838,CONFIDENTIAL,----,----,Brooklyn,42,,,No,Non Prevailing Wage,0,0,2,2
44239,Home for Harlem Dowling,2139,ADAM C POWELL JR BOULEVARD,Manhattan,9,40.80991125,-73.94712519,No,Non Prevailing Wage,12,0,60,60
44319,Williamsburg Apartments,37,MAUJER STREET,Brooklyn,34,40.71054175,-73.94980828,No,Non Prevailing Wage,0,1,10,10
44319,Williamsburg Apartments,37,TEN EYCK STREET,Brooklyn,34,40.70988823,-73.9492028,No,Non Prevailing Wage,0,0,6,6
44319,Williamsburg Apartments,33,TEN EYCK STREET,Brooklyn,34,40.70986364,-73.94947334,No,Non Prevailing Wage,3,1,18,18
44319,Williamsburg Apartments,356,BEDFORD AVENUE,Brooklyn,34,40.71224303,-73.96308118,No,Non Prevailing Wage,5,1,19,19
45303,Prospect Plaza Redevelopment,1765,PROSPECT PLACE,Brooklyn,41,40.67281564,-73.91774151,No,Prevailing Wage,0,33,78,78
45303,Prospect Plaza Redevelopment,1751,PROSPECT PLACE,Brooklyn,41,40.67287389,-73.91858861,No,Prevailing Wage,0,13,32,32
45326,High Hawk,1776,BOSTON ROAD,Bronx,17,40.83764981,-73.88676882,No,Non Prevailing Wage,0,0,73,73
47841,1490 CROTONA PARK EAST,1490,CROTONA PARK EAST,Bronx,17,40.83548628,-73.89472286,No,Non Prevailing Wage,0,0,39,39
47858,800 E 173 LLC,800,EAST 173 STREET,Bronx,17,40.83663521,-73.89059401,No,Non Prevailing Wage,0,0,27,27
48742,40 Riverside Boulevard,40,RIVERSIDE BOULEVARD,Manhattan,6,40.77399178,-73.99128435,No,Non Prevailing Wage,0,0,55,274
48870,1380 University Avenue,1380,DR M L KING JR BOULEVARD,Bronx,16,40.84252561,-73.92529853,No,Non Prevailing Wage,0,0,139,139
48898,Maple Court - 1901 Madison Ave,1883,MADISON AVENUE,Manhattan,9,40.80380406,-73.94109065,No,Non Prevailing Wage,0,0,135,135
49071,Daly Avenue (Phipps),921,EAST 180 STREET,Bronx,17,40.84454148,-73.8810176,Yes,Non Prevailing Wage,0,0,84,84
49943,Greenpoint Landing G2,37,BLUE SLIP,Brooklyn,33,40.7368539,-73.95900804,No,Non Prevailing Wage,0,19,93,93
50291,E. H. C. C. I. / LA FORTALEZA HDFC,25,EAST 131 STREET,Manhattan,9,40.80988208,-73.93814115,No,Non Prevailing Wage,0,10,10,10
50370,Halle Housing Associates,510,ATLANTIC AVENUE,Brooklyn,33,40.68531854,-73.98140923,No,Non Prevailing Wage,0,0,202,202
51150,Park Avenue Thorpe,406,EAST 184 STREET,Bronx,15,40.85639823,-73.89475121,No,Non Prevailing Wage,0,0,20,20
52021,829 Southern Blvd. HDFC,829,SOUTHERN BOULEVARD,Bronx,17,40.81738021,-73.89563664,No,Non Prevailing Wage,0,48,49,49
52022,3279 HULL AVE. HDFC,3279,HULL AVENUE,Bronx,11,40.87641764,-73.8750592,No,Non Prevailing Wage,0,51,51,51
52319,Chinatown Planning Council HDFC,50,NORFOLK STREET,Manhattan,1,40.7167113,-73.98791536,Yes,Non Prevailing Wage,0,155,155,155
55932,CONFIDENTIAL,----,----,Brooklyn,41,,,No,Non Prevailing Wage,0,0,1,1
44225,Brook Avenue Apartments,469,EAST 147 STREET,Bronx,8,40.81401003,-73.91623393,No,Non Prevailing Wage,0,0,11,11
44225,Brook Avenue Apartments,455,EAST 147 STREET,Bronx,8,40.81401003,-73.91623393,No,Non Prevailing Wage,0,14,55,55
50842,Lands End II - Two Bridges A/k/a Cherry St.,265,CHERRY STREET,Manhattan,1,40.710898,-73.98898049,Yes,Non Prevailing Wage,189,32,245,245
50842,Lands End II - Two Bridges A/k/a Cherry St.,275,CHERRY STREET,Manhattan,1,40.710898,-73.98898049,Yes,Non Prevailing Wage,184,29,245,245
51177,Edgecombe Preservation Reyndication (Phase),1702,AMSTERDAM AVENUE,Manhattan,7,40.82484304,-73.94826955,No,Non Prevailing Wage,0,0,7,7
51177,Edgecombe Preservation Reyndication (Phase),1780,AMSTERDAM AVENUE,Manhattan,7,40.82738656,-73.94643199,No,Non Prevailing Wage,0,0,13,13
51177,Edgecombe Preservation Reyndication (Phase),1784,AMSTERDAM AVENUE,Manhattan,7,40.82746338,-73.94637773,No,Non Prevailing Wage,0,0,9,9
51177,Edgecombe Preservation Reyndication (Phase),1786,AMSTERDAM AVENUE,Manhattan,7,40.82752649,-73.9463307,No,Non Prevailing Wage,0,0,9,9
51177,Edgecombe Preservation Reyndication (Phase),115,EDGECOMBE AVENUE,Manhattan,9,40.82046133,-73.94579084,No,Non Prevailing Wage,0,0,9,9
51177,Edgecombe Preservation Reyndication (Phase),161,EDGECOMBE AVENUE,Manhattan,9,40.82213245,-73.94490789,No,Non Prevailing Wage,0,0,15,15
51177,Edgecombe Preservation Reyndication (Phase),165,EDGECOMBE AVENUE,Manhattan,9,40.82223673,-73.94486083,No,Non Prevailing Wage,0,0,20,20
51177,Edgecombe Preservation Reyndication (Phase),169,EDGECOMBE AVENUE,Manhattan,9,40.82233826,-73.94481378,No,Non Prevailing Wage,0,0,20,20
51177,Edgecombe Preservation Reyndication (Phase),180,EDGECOMBE AVENUE,Manhattan,9,40.82193735,-73.94443474,No,Non Prevailing Wage,0,0,42,42
51177,Edgecombe Preservation Reyndication (Phase),211,EDGECOMBE AVENUE,Manhattan,9,40.82298861,-73.94450974,No,Non Prevailing Wage,0,0,36,36
51177,Edgecombe Preservation Reyndication (Phase),618,ST NICHOLAS AVENUE,Manhattan,9,40.82093072,-73.94586633,No,Non Prevailing Wage,0,0,15,15
51177,Edgecombe Preservation Reyndication (Phase),347,WEST 141 STREET,Manhattan,9,40.82119122,-73.94534223,No,Non Prevailing Wage,0,0,10,10
51177,Edgecombe Preservation Reyndication (Phase),351,WEST 141 STREET,Manhattan,9,40.82128189,-73.9455481,No,Non Prevailing Wage,0,0,12,12
51177,Edgecombe Preservation Reyndication (Phase),340,WEST 145 STREET,Manhattan,9,40.82347698,-73.94412272,No,Non Prevailing Wage,0,0,7,7
51177,Edgecombe Preservation Reyndication (Phase),219,EDGECOMBE AVENUE,Manhattan,9,40.82315051,-73.94443373,No,Non Prevailing Wage,0,0,30,30
51299,GATEWAY ELTON III,475,LOCKE STREET,Brooklyn,42,40.65669087,-73.87581672,No,Non Prevailing Wage,0,45,151,151
51299,GATEWAY ELTON III,1062,ELTON STREET,Brooklyn,42,40.65705789,-73.87509521,No,Non Prevailing Wage,0,41,136,136
52056,2015 Monterey Avenue LLC aka PRC Monterey,547,EAST 178 STREET,Bronx,15,40.84775527,-73.89487332,No,Non Prevailing Wage,0,0,0,18
52056,2015 Monterey Avenue LLC aka PRC Monterey,551,EAST 178 STREET,Bronx,15,40.84768891,-73.8943421,No,Non Prevailing Wage,0,0,0,44
52056,2015 Monterey Avenue LLC aka PRC Monterey,2005,MONTEREY AVENUE,Bronx,15,40.84789243,-73.89479359,No,Non Prevailing Wage,0,0,0,15
52056,2015 Monterey Avenue LLC aka PRC Monterey,2015,MONTEREY AVENUE,Bronx,15,40.8482244,-73.89463764,No,Non Prevailing Wage,0,0,0,54
52056,2015 Monterey Avenue LLC aka PRC Monterey,2023,MONTEREY AVENUE,Bronx,15,40.84854261,-73.89444557,No,Non Prevailing Wage,0,0,0,40
52056,2015 Monterey Avenue LLC aka PRC Monterey,1665,VYSE AVENUE,Bronx,17,40.83538301,-73.88710876,No,Non Prevailing Wage,0,0,38,38
52056,2015 Monterey Avenue LLC aka PRC Monterey,1671,VYSE AVENUE,Bronx,17,40.83561892,-73.88696742,No,Non Prevailing Wage,0,0,27,27
52056,2015 Monterey Avenue LLC aka PRC Monterey,1687,VYSE AVENUE,Bronx,17,40.83603861,-73.88671374,No,Non Prevailing Wage,0,0,24,24
52056,2015 Monterey Avenue LLC aka PRC Monterey,1693,VYSE AVENUE,Bronx,17,40.83622788,-73.88659778,No,Non Prevailing Wage,0,0,26,26
52056,2015 Monterey Avenue LLC aka PRC Monterey,1715,VYSE AVENUE,Bronx,17,40.83660369,-73.88637308,No,Non Prevailing Wage,0,0,44,44
52182,Daniel Gilmartin HDFC,53-11,99 STREET,Queens,21,40.7403557,-73.86036375,Yes,Non Prevailing Wage,0,151,151,151
55745,CONFIDENTIAL,----,----,Queens,31,,,No,Non Prevailing Wage,0,0,1,1
55760,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
44288,DEAN STREET RESIDENCES CONDOMINIUM,203,MOTHER GASTON BOULEVARD,Brooklyn,37,40.67441395,-73.90798422,No,Non Prevailing Wage,0,0,4,4
44288,DEAN STREET RESIDENCES CONDOMINIUM,2390,DEAN STREET,Brooklyn,37,40.67441395,-73.90798422,No,Non Prevailing Wage,0,0,3,3
44288,DEAN STREET RESIDENCES CONDOMINIUM,2394,DEAN STREET,Brooklyn,37,40.67441395,-73.90798422,No,Non Prevailing Wage,0,0,4,4
44288,DEAN STREET RESIDENCES CONDOMINIUM,2398,DEAN STREET,Brooklyn,37,40.67441395,-73.90798422,No,Non Prevailing Wage,0,0,4,4
44353,Walison. 280-282 E. Burnside Ave. Burnside Walton,280,EAST BURNSIDE AVENUE,Bronx,15,40.85080543,-73.90201101,No,Non Prevailing Wage,12,0,40,40
44353,Walison. 280-282 E. Burnside Ave. Burnside Walton,2247,WALTON AVENUE,Bronx,14,40.85751484,-73.90361342,No,Non Prevailing Wage,33,0,50,50
48607,TBX910 - Lemle & Wolff,108,EAST 176 STREET,Bronx,14,40.84791575,-73.90933097,No,Non Prevailing Wage,0,0,37,37
48607,TBX910 - Lemle & Wolff,1175,GERARD AVENUE,Bronx,16,40.8347086,-73.92105753,No,Non Prevailing Wage,0,0,43,43
48607,TBX910 - Lemle & Wolff,760,HUNTS POINT AVENUE,Bronx,17,40.81617551,-73.88714134,No,Non Prevailing Wage,0,0,49,49
48607,TBX910 - Lemle & Wolff,2292,LORING PLACE NORTH,Bronx,14,40.86131188,-73.90835829,No,Non Prevailing Wage,0,0,9,9
48679,NEP Round 1 Mott Haven,445,EAST 140 STREET,Bronx,8,40.80993147,-73.92024884,No,Non Prevailing Wage,0,0,21,21
48679,NEP Round 1 Mott Haven,451,EAST 140 STREET,Bronx,8,40.80988198,-73.92012969,No,Non Prevailing Wage,0,0,20,20
48679,NEP Round 1 Mott Haven,455,EAST 140 STREET,Bronx,8,40.8098325,-73.92001054,No,Non Prevailing Wage,0,0,21,21
48679,NEP Round 1 Mott Haven,461,EAST 140 STREET,Bronx,8,40.80978026,-73.91988778,No,Non Prevailing Wage,0,0,20,20
48679,NEP Round 1 Mott Haven,465,EAST 140 STREET,Bronx,8,40.80973077,-73.91976863,No,Non Prevailing Wage,0,0,10,10
48679,NEP Round 1 Mott Haven,471,EAST 140 STREET,Bronx,8,40.80968128,-73.91964948,No,Non Prevailing Wage,0,0,11,11
48679,NEP Round 1 Mott Haven,481,EAST 140 STREET,Bronx,8,40.80957957,-73.9194148,No,Non Prevailing Wage,0,0,11,11
48787,1091 Bushwick Avenue HDFC,1089,BUSHWICK AVENUE,Brooklyn,34,40.69044359,-73.91916574,No,Non Prevailing Wage,0,16,16,16
48906,CAMBA GARDENS 2. 560 WINTHROP,560,WINTHROP STREET,Brooklyn,40,40.65724502,-73.9409029,No,Prevailing Wage,182,0,293,293
49172,UP. 316 East 162nd St.,316,EAST 162 STREET,Bronx,17,40.82576028,-73.91638174,No,Prevailing Wage,86,0,86,86
49908,546 West 44th Street,546,WEST 44 STREET,Manhattan,3,40.76140193,-73.99658876,No,Non Prevailing Wage,0,0,62,280
50088,810 River,810,RIVER AVENUE,Bronx,8,40.82620635,-73.92653815,No,Non Prevailing Wage,0,22,134,134
50282,Selfhelp. 6469 Broadway. Van Courtlandt Green,6469,BROADWAY,Bronx,11,40.90397377,-73.8967451,No,Non Prevailing Wage,0,8,86,86
50408,333 E 209TH STREET,333,EAST 209 STREET,Bronx,11,40.87682006,-73.87409296,No,Non Prevailing Wage,0,42,43,43
50497,655 Morris Avenue,635,MORRIS AVENUE,Bronx,17,40.81948754,-73.92274115,No,Non Prevailing Wage,0,0,176,176
50583,SECOND ATLANTIC TERMINAL HOUSING CORPORATION,475,CARLTON AVENUE,Brooklyn,35,40.68400425,-73.970445,No,Non Prevailing Wage,0,0,305,305
50609,1095 Bushwick Ave HDFC,1095,BUSHWICK AVENUE,Brooklyn,34,40.69037763,-73.91904682,No,Non Prevailing Wage,0,7,15,15
51104,456 Washington Street,460,WASHINGTON STREET,Manhattan,1,40.72446538,-74.01065376,No,Non Prevailing Wage,0,0,22,107
51252,Mount Sharon HDFC,3058,BAILEY AVENUE,Bronx,14,40.87742125,-73.90257206,No,Non Prevailing Wage,0,0,9,9
51252,Mount Sharon HDFC,3060,BAILEY AVENUE,Bronx,14,40.87750902,-73.90249237,No,Non Prevailing Wage,0,3,9,9
51252,Mount Sharon HDFC,2432,UNIVERSITY AVENUE,Bronx,14,40.86377834,-73.90373088,No,Non Prevailing Wage,0,0,46,46
51252,Mount Sharon HDFC,2085,WALTON AVENUE,Bronx,14,40.85464288,-73.90572503,No,Non Prevailing Wage,0,3,42,42
51607,261 Hudson Street,261,HUDSON STREET,Manhattan,3,40.72516825,-74.00807429,No,Non Prevailing Wage,0,0,41,201
52411,Twin Parks S.W.,2010,VALENTINE AVENUE,Bronx,15,40.85051548,-73.89996195,Yes,Non Prevailing Wage,0,0,536,536
55506,Cadman Tower,79,CLARK STREET,Brooklyn,33,40.69761086,-73.99217067,No,Non Prevailing Wage,0,0,422,422
55699,CONFIDENTIAL,----,----,Brooklyn,45,,,No,Non Prevailing Wage,0,0,1,1
55723,CONFIDENTIAL,----,----,Bronx,11,,,No,Non Prevailing Wage,0,0,1,1
55783,CONFIDENTIAL,----,----,Staten Island,50,,,No,Non Prevailing Wage,0,0,1,1
50359,FS Development,2394,ADAM C POWELL BOULEVARD,Manhattan,9,40.81844208,-73.94191949,Yes,Non Prevailing Wage,0,0,51,51
50359,FS Development,224,WEST 140 STREET,Manhattan,9,40.81909884,-73.94347608,Yes,Non Prevailing Wage,0,0,18,18
50359,FS Development,226,WEST 140 STREET,Manhattan,9,40.81914831,-73.94359887,Yes,Non Prevailing Wage,0,0,18,18
50359,FS Development,228,WEST 140 STREET,Manhattan,9,40.81920052,-73.94372167,Yes,Non Prevailing Wage,0,0,18,18
51590,226 West 113th Street HDFC,226,WEST 113 STREET,Manhattan,9,40.80143059,-73.9548651,No,Non Prevailing Wage,1,16,18,18
52413,Harry Silver Apartments,806,MIDWOOD STREET,Brooklyn,41,40.66085834,-73.93305306,Yes,Non Prevailing Wage,0,0,288,288
55695,CONFIDENTIAL,----,----,Brooklyn,37,,,No,Non Prevailing Wage,0,0,1,1
56332,CONFIDENTIAL,----,----,Bronx,18,,,No,Non Prevailing Wage,0,0,1,1
56691,CONFIDENTIAL,----,----,Brooklyn,46,,,No,Non Prevailing Wage,0,0,1,1
57194,CONFIDENTIAL,----,----,Brooklyn,45,,,No,Non Prevailing Wage,0,0,1,1
57294,CONFIDENTIAL,----,----,Staten Island,49,,,No,Non Prevailing Wage,0,0,1,1
48624,TBK902 - Shinda,1619,LINCOLN PLACE,Brooklyn,41,40.66948716,-73.92305909,No,Non Prevailing Wage,0,0,6,6
48624,TBK902 - Shinda,25,MADISON STREET,Brooklyn,35,40.6840718,-73.95816433,No,Non Prevailing Wage,0,0,8,8
48624,TBK902 - Shinda,354,SARATOGA AVENUE,Brooklyn,41,40.67360282,-73.91694743,No,Non Prevailing Wage,0,0,12,12
48624,TBK902 - Shinda,1719,STERLING PLACE,Brooklyn,41,40.67123463,-73.92164756,No,Non Prevailing Wage,0,0,16,16
48624,TBK902 - Shinda,1725,STERLING PLACE,Brooklyn,41,40.67122904,-73.92149616,No,Non Prevailing Wage,0,0,16,16
48624,TBK902 - Shinda,1752,STERLING PLACE,Brooklyn,41,40.6706548,-73.9206497,No,Non Prevailing Wage,0,0,31,31
48624,TBK902 - Shinda,163,SUYDAM STREET,Brooklyn,34,40.69956943,-73.92658032,No,Non Prevailing Wage,0,0,0,6
50278,Promesa Housing Development Fund Corporation,946,ANDERSON AVENUE,Bronx,8,40.83073328,-73.92796411,No,Non Prevailing Wage,0,16,16,16
50278,Promesa Housing Development Fund Corporation,1705,ANTHONY AVENUE,Bronx,15,40.84435464,-73.90440956,No,Non Prevailing Wage,0,21,21,21
50278,Promesa Housing Development Fund Corporation,1680,CLAY AVENUE,Bronx,15,40.84354245,-73.90470709,No,Non Prevailing Wage,0,20,20,20
50278,Promesa Housing Development Fund Corporation,934,OGDEN AVENUE,Bronx,8,40.83135207,-73.92995452,No,Non Prevailing Wage,0,16,16,16
50278,Promesa Housing Development Fund Corporation,1087,SUMMIT AVENUE,Bronx,16,40.83546868,-73.9291949,No,Non Prevailing Wage,0,21,21,21
50278,Promesa Housing Development Fund Corporation,1707,TOPPING AVENUE,Bronx,15,40.84447127,-73.90606112,No,Non Prevailing Wage,0,32,32,32
50278,Promesa Housing Development Fund Corporation,88,WEST 169 STREET,Bronx,16,40.8392251,-73.92320973,No,Non Prevailing Wage,0,13,13,13
50390,St Barnabas Housing For The Elderly,535,EAST 182 STREET,Bronx,15,40.85319584,-73.89250429,Yes,Non Prevailing Wage,0,0,91,91
50580,180 Saint Nicholas Avenue HDFC,180,ST NICHOLAS AVENUE,Manhattan,9,40.8058953,-73.95246719,No,Non Prevailing Wage,0,0,21,21
55912,CONFIDENTIAL,----,----,Brooklyn,46,,,No,Non Prevailing Wage,0,0,1,1
50371,Hill House,1616,GRAND AVENUE,Bronx,14,40.84640839,-73.91588953,Yes,Non Prevailing Wage,42,1,44,44
48128,"Harlem Cluster-Artimus Construction, Inc.",235,WEST 116 STREET,Manhattan,9,40.80419148,-73.95408663,No,Non Prevailing Wage,0,10,16,16
48128,"Harlem Cluster-Artimus Construction, Inc.",229,WEST 121 STREET,Manhattan,9,40.8072316,-73.95155956,No,Non Prevailing Wage,0,0,21,21
48128,"Harlem Cluster-Artimus Construction, Inc.",119,WEST 133RD STREET,Manhattan,9,40.81337839,-73.94256333,No,Non Prevailing Wage,0,3,10,10
48128,"Harlem Cluster-Artimus Construction, Inc.",125,WEST 133 STREET,Manhattan,9,40.81346633,-73.94276918,No,Non Prevailing Wage,0,11,21,21
48128,"Harlem Cluster-Artimus Construction, Inc.",132,WEST 133 STREET,Manhattan,9,40.81310418,-73.94309101,No,Non Prevailing Wage,0,4,11,11
48128,"Harlem Cluster-Artimus Construction, Inc.",63,WEST 137TH ST,Manhattan,9,40.81525943,-73.93898153,No,Non Prevailing Wage,0,0,21,21
48767,HRP 133-134,502,WEST 134 STREET,Manhattan,7,40.81829636,-73.95347716,Yes,Non Prevailing Wage,0,0,30,30
48767,HRP 133-134,503,WEST 133 STREET,Manhattan,7,40.81807139,-73.95371577,Yes,Non Prevailing Wage,0,0,41,41
50207,MHANY East NY Partnership,438,EUCLID AVENUE,Brooklyn,42,40.6763123,-73.87239132,No,Non Prevailing Wage,0,0,3,3
50207,MHANY East NY Partnership,2709,PITKIN AVENUE,Brooklyn,42,40.67574414,-73.87239962,No,Non Prevailing Wage,0,3,3,3
